X,Y,type,time,latitude,longitude,altitude (m),color,opacity,width,name,desc,field_11,kml_folder
170663.919448113,708595.853472954,T,17/08/2023 12:02,56.21447638,-5.70009185,154.9,,,,,,0.136505,
170661.866283243,708596.239366355,T,17/08/2023 12:02,56.21447885,-5.700125217,154.2,,,,,,0.208134,
170663.812469698,708595.039419282,T,17/08/2023 12:03,56.21446903,-5.700092867,152.5,,,,,,0.253197,
170661.785693881,708595.683777793,T,17/08/2023 12:03,56.21447383,-5.700126033,151.9,,,,,,0.23546,
170662.289071732,708597.647668799,T,17/08/2023 12:03,56.21449168,-5.700119633,154.2,,,,,,0.0613302,
170662.809220459,708595.627629539,T,17/08/2023 12:04,56.21447382,-5.700109517,156.2,,,,,,0.0905583,
170664.63754578,708596.993821256,T,17/08/2023 12:04,56.21448695,-5.700081283,155.6,,,,,,0.206913,
170662.552313643,708597.014477907,T,17/08/2023 12:04,56.21448613,-5.70011485,153.2,,,,,,0.122208,
170663.998038817,708598.509432974,T,17/08/2023 12:05,56.21450023,-5.700092883,155.4,,,,,,0.0377161,
170664.584282664,708596.407763478,T,17/08/2023 12:05,56.21448167,-5.700081633,153,,,,,,0.0907735,
170662.624892727,708595.358694974,T,17/08/2023 12:06,56.21447132,-5.70011225,152.9,,,,,,0.0886206,
170663.18068365,708597.392267739,T,17/08/2023 12:06,56.21448982,-5.700105067,152.8,,,,,,0.0618974,
170665.11885229,708596.774981645,T,17/08/2023 12:07,56.21448522,-5.70007335,154.1,,,,,,0.126673,
170663.154710784,708595.810937418,T,17/08/2023 12:07,56.21447563,-5.700104117,153.7,,,,,,0.198231,
170665.204115931,708596.048745231,T,17/08/2023 12:08,56.21447875,-5.70007135,151.5,,,,,,0.0387833,
170665.679123256,708598.101161708,T,17/08/2023 12:08,56.21449738,-5.700065483,150.6,,,,,,0.262931,
170664.305770349,708599.590422727,T,17/08/2023 12:08,56.21451007,-5.700088867,152.2,,,,,,0.252475,
170665.495573182,708601.238561245,T,17/08/2023 12:09,56.21452542,-5.70007115,154.6,,,,,,0.0450701,
170664.112227493,708599.439098681,T,17/08/2023 12:09,56.21450862,-5.70009185,154.5,,,,,,0.133206,
170662.069198375,708598.317566237,T,17/08/2023 12:09,56.21449758,-5.70012375,154.8,,,,,,0.387152,
170663.407909938,708596.416360403,T,17/08/2023 12:10,56.21448118,-5.700100567,154.8,,,,,,0.0527178,
170662.691092887,708598.362204991,T,17/08/2023 12:11,56.21449828,-5.700113783,153.8,,,,,,0.0470368,
170662.99334545,708600.439525257,T,17/08/2023 12:11,56.21451705,-5.700110717,151.7,,,,,,0.209536,
170664.152963139,708602.566669838,T,17/08/2023 12:11,56.21453668,-5.7000939,151.4,,,,,,0.345446,
170665.556404004,708604.008129713,T,17/08/2023 12:11,56.21455028,-5.700072567,151.7,,,,,,0.501684,
170667.315903282,708604.980946962,T,17/08/2023 12:11,56.21455985,-5.7000451,152.8,,,,,,0.286287,
170666.739021451,708602.959661643,T,17/08/2023 12:11,56.21454145,-5.700052633,151.5,,,,,,0.209834,
170668.684750753,708604.179004242,T,17/08/2023 12:11,56.21455332,-5.700022383,152.8,,,,,,0.25434,
170665.712167094,708603.070641714,T,17/08/2023 12:12,56.21454195,-5.70006925,154.5,,,,,,0.13746,
170663.490770958,708601.675392046,T,17/08/2023 12:12,56.21452837,-5.700103783,155,,,,,,1.30776,
170664.208999961,708599.73616394,T,17/08/2023 12:12,56.21451133,-5.70009055,156.4,,,,,,0.158709,
170664.63118821,708597.646661444,T,17/08/2023 12:12,56.2144928,-5.70008195,155.7,,,,,,0.193483,
170662.372955045,708598.071465199,T,17/08/2023 12:12,56.21449552,-5.70011865,156.8,,,,,,0.327046,
170664.179297615,708599.492376959,T,17/08/2023 12:13,56.21450913,-5.700090817,154.7,,,,,,0.0916908,
170664.379514274,708597.338963339,T,17/08/2023 12:13,56.21448992,-5.700085733,153,,,,,,0.102847,
170662.034921079,708597.275411839,T,17/08/2023 12:13,56.21448822,-5.7001234,155.3,,,,,,0.137455,
170661.961387642,708595.233755259,T,17/08/2023 12:14,56.21446988,-5.700122817,155.5,,,,,,0.0679631,
170664.451503287,708596.365825878,T,17/08/2023 12:14,56.21448123,-5.700083733,157,,,,,,0.272637,
170663.94761079,708598.438529166,T,17/08/2023 12:14,56.21449957,-5.700093633,155.9,,,,,,0.163731,
170664.251037486,708600.422094271,T,17/08/2023 12:14,56.2145175,-5.700090467,157.2,,,,,,0.14312,
170664.224268108,708598.170462312,T,17/08/2023 12:15,56.2144973,-5.70008895,157.1,,,,,,0.0802891,
170662.954759616,708596.465263656,T,17/08/2023 12:15,56.2144814,-5.7001079,154.3,,,,,,0.0922193,
170664.364970048,708598.090397306,T,17/08/2023 12:16,56.21449665,-5.700086617,156.8,,,,,,0.04567,
170663.308213344,708600.342288017,T,17/08/2023 12:17,56.21451633,-5.700105567,154.9,,,,,,0.0709317,
170662.287236761,708602.931331337,T,17/08/2023 12:17,56.21453905,-5.700124233,155.2,,,,,,1.3886,
170661.097942665,708605.145733784,T,17/08/2023 12:17,56.21455833,-5.700145283,157.9,,,,,,0.627086,
170659.192583007,708606.893370579,T,17/08/2023 12:17,56.21457308,-5.70017745,158.2,,,,,,0.5156,
170657.046309907,708606.568197795,T,17/08/2023 12:17,56.21456913,-5.7002117,157.7,,,,,,0.360479,
170656.726913402,708608.604212921,T,17/08/2023 12:17,56.21458723,-5.7002186,158.3,,,,,,0.0642923,
170656.940984638,708606.208015775,T,17/08/2023 12:18,56.21456585,-5.700213083,155.7,,,,,,0.100086,
170655.652868193,708604.54285812,T,17/08/2023 12:18,56.2145503,-5.700232367,156.6,,,,,,0.525086,
170653.356333711,708604.273728007,T,17/08/2023 12:18,56.21454678,-5.700269083,154.4,,,,,,0.329109,
170653.369458374,708606.502670985,T,17/08/2023 12:18,56.21456677,-5.7002708,152.8,,,,,,0.171121,
